"","Group","Time","ATTgt","SE","SimultCI95_Bot","SimultCI95_Top"
"78","15","8","0.495289623852699","0.595519109855732","-4.74393379392657","5.73451304163197"
"79","15","9","-0.248131201539335","0.253996213784738","-2.48272433090281","1.98646192782414"
"80","15","10","-0.196827898525201","0.087663458617822","-0.96806838043901","0.574412583388607"
"81","15","11","0.262702818070931","0.084553885735866","-0.481180444246042","1.0065860803879"
"82","15","12","0.0931306806402107","0.288483647536035","-2.44487398924071","2.63113535052113"
"83","15","13","-0.446049164043062","0.500373990790291","-4.84821038239801","3.95611205431188"
"84","15","14","0.44454927178421","0.318198454886815","-2.35487860341538","3.2439771469838"
"85","15","15","-0.0429926890713071","0.21579685619163","-1.94151773004981","1.8555323519072"
"86","15","16","0.107756363576547","0.152224766121214","-1.23147783769274","1.44699056484584"
"87","15","17","0.0740351005136524","0.0982035514952097","-0.789934398009138","0.938004599036443"
"88","15","18","-0.21941580949111","0.239067770070689","-2.32267234427143","1.88384072528921"
"89","15","19","-0.455196060731056","0.445414695145731","-4.37383958166838","3.46344746020627"
"90","15","20","-0.18068200143446","0.270720214563195","-2.56240857297861","2.20104457010969"
"91","15","21","-0.0603220818972387","0.161513513686851","-1.48127628671018","1.3606321229157"
"92","15","22","0.109433330602148","0.0894723657599532","-0.677721449447178","0.896588110651474"
"93","15","23","-0.871207097291489","0.888554561268797","-8.6884807805858","6.94606658600282"
"94","15","24","-0.073855096466702","0.251562764987901","-2.28703937141836","2.13932917848496"
"95","15","25","-0.378489852837763","0.360617918626045","-3.55111322103514","2.79413351535961"
"96","15","26","-0.109481725164229","0.119601667080724","-1.16170632149427","0.94274287116581"
"97","15","27","-0.475940326676635","0.473097482224185","-4.63812986306588","3.68624920971261"
"98","15","28","-0.438122093199235","0.33582813204201","-3.39265131757595","2.51640713117748"
"99","15","29","-0.111344752571913","0.229203765064466","-2.12782031732724","1.90513081218341"
"100","15","30","-0.20778034794046","0.195001865026691","-1.92335642409018","1.50779572820926"
"101","15","31","-0.930617106862024","0.835295232696969","-8.27932896426242","6.41809475053837"
"102","15","32","-1.77956910473767","1.69854636471045","-16.7229416059672","13.1638033964919"
"103","15","33","-2.21066029065816","2.09306593802621","-20.6249141676154","16.2035935862991"
"104","15","34","-1.64040939337357","1.56379154351968","-15.3982437596264","12.1174249728793"
"105","15","35","-0.655490239117806","0.715612770181953","-6.95126668281155","5.64028620457594"
"106","15","36","-0.461585416618391","0.493800249147708","-4.80591255276464","3.88274171952785"
"107","15","37","-0.182656123191894","0.24643289171805","-2.35070909719813","1.98539685081435"
"108","15","38","-0.0651165828766169","0.242763287803184","-2.20088532880931","2.07065216305607"
"109","15","39","0.15366869539872","0.104772213566362","-0.768090196574426","1.07542758737187"
"110","15","40","0.161586421307902","0.121601487887784","-0.908232082304556","1.23140492492036"
"111","15","41","0.0958616551530923","0.138432063271654","-1.12202790651026","1.31375121681645"
"112","15","42","0.0217995771755571","0.070924622662861","-0.602176946503825","0.64577610085494"
"113","15","43","-0.155455764094965","0.231495093533481","-2.19208984530092","1.88117831711099"
"114","15","44","-0.0472697045002999","0.260967436907559","-2.3431938555408","2.2486544465402"
"115","15","45","0.0602177893612947","0.0745470974642705","-0.595628332616046","0.716063911338635"
"116","15","46","-0.611710338383411","0.541012595685268","-5.37139951328576","4.14797883651893"
"117","15","47","0.122430208645991","0.127062615174114","-0.995433883248164","1.24029430054015"
"118","15","48","0.0493025925038369","0.172667337097491","-1.46978007173832","1.56838525674599"
"119","15","49","-0.47647077302015","0.475298659375613","-4.65802569783704","3.70508415179674"
"120","15","50","-0.179810091304894","0.265842623230521","-2.51862487326988","2.15900469066009"
"121","15","51","-0.272546166366372","0.389004139654665","-3.69490418034435","3.14981184761161"
"122","15","52","-0.276676343800721","0.389048888836783","-3.69942804953267","3.14607536193122"
"123","15","53","-0.334843394238895","0.429452139938202","-4.11305247459019","3.4433656861124"
"124","15","54","-0.309223175441245","0.4082719324179","-3.90109425689831","3.28264790601582"
"125","15","55","-0.412897248687002","0.505158145437698","-4.85714822478128","4.03135372740728"
"126","15","56","-0.897440073275249","0.851022744101816","-8.38451851655335","6.58963837000285"
"127","15","57","-0.280593699532981","0.388087305626013","-3.69488564437291","3.13369824530694"
"128","15","58","-0.118318434286668","0.276294893953629","-2.54908959621525","2.31245272764192"
"129","15","59","-0.274853184615499","0.384611344269901","-3.65856451863229","3.10885814940129"
"130","15","60","-0.111107496992055","0.288947217915566","-2.65319053941893","2.43097554543482"
"131","15","61","-0.273590562707094","0.415912719521802","-3.93268331692413","3.38550219150994"
"132","15","62","-0.107984742627505","0.218690264802629","-2.03196524574159","1.81599576048658"
"133","15","63","-0.0783909191598027","0.268844340955257","-2.44361403888713","2.28683220056753"
"134","15","64","-0.322146123127449","0.406604765798448","-3.89934990298257","3.25505765672767"
"135","15","65","0.038923651746339","0.111658392020706","-0.943418060861641","1.02126536435432"
"136","15","66","-0.00779191103707837","0.168775950126007","-1.49263915711847","1.47705533504431"
"137","15","67","-0.0546545754352658","0.227525597666625","-2.05636605657983","1.9470569057093"
"138","15","68","-0.216598348123082","0.381640565823557","-3.57417354016302","3.14097684391685"
"139","15","69","0.11291385493622","0.1548722554917","-1.24961227446537","1.47543998433781"
"140","15","70","0.0404937528218234","0.148219294536865","-1.26350134330933","1.34448884895298"
"141","15","71","-0.0979336402011594","0.315216460055309","-2.87112669456232","2.67525941416"
"142","15","72","-0.0348758441477943","0.291933124758167","-2.60322812427697","2.53347643598138"
"143","16","2","0.0864642548163685","0.229304816845076","-1.93090033742207","2.10382884705481"
"144","16","3","-0.0924769126307877","0.277198256983582","-2.53119562932791","2.34624180406633"
"145","16","4","0.22463789885703","0.184564702595746","-1.39911471618391","1.84839051389798"
"146","16","5","-0.177782994304478","0.276583838470796","-2.611096215515","2.25553022690604"
"147","16","6","0.182021276096804","0.221101240331814","-1.76317036742092","2.12721291961452"
"148","16","7","-0.274911247815594","0.102206742732874","-1.17409978957497","0.624277293943779"
"149","16","8","0.307875049212575","0.305502820784305","-2.37985991405084","2.99561001247599"
"150","16","9","-0.0490614631571592","0.190175499599317","-1.72217642202051","1.62405349570619"
"151","16","10","-0.234090581731153","0.170445431526769","-1.73362549426297","1.26544433080067"
"152","16","11","0.257509981663794","0.0552720759923815","-0.228759476521543","0.743779439849131"
"153","16","12","0.14762821234544","0.161647037126062","-1.27450069722166","1.56975712191254"
"154","16","13","-0.293210365385748","0.272739924269946","-2.69270582161824","2.10628509084675"
"155","16","14","0.0085843564719626","0.0777943746259218","-0.675830471811822","0.692999184755748"
"156","16","15","0.0877369075439183","0.0853781197528089","-0.663397752909286","0.838871567997122"
"157","16","16","0.290076092674938","0.210622672768658","-1.56292781806798","2.14308000341785"
"158","16","17","0.123840331646622","0.224242614224283","-1.8489883085502","2.09666897184345"
"159","16","18","0.0640005831502928","0.194760907766468","-1.64945561321799","1.77745677951857"
"160","16","19","-0.0599242255143439","0.175046742334195","-1.59994028287556","1.48009183184688"
"161","16","20","0.146833979381348","0.106649779469417","-0.791443252784264","1.08511121154696"
"162","16","21","0.0200979595529186","0.304967660169598","-2.66292879875377","2.7031247178596"
"163","16","22","0.123840331646622","0.236080429888651","-1.95313435528099","2.20081501857423"
"164","16","23","-0.344850128461813","0.175655599116099","-1.89022275063688","1.20052249371325"
"165","16","24","0.0281558679377603","0.201688976860309","-1.74625169209917","1.80256342797469"
"166","16","25","-0.202852203848808","0.117033579236009","-1.23248342617577","0.826779018478158"
"167","16","26","0.000972987771533859","0.194529364269305","-1.7104461486729","1.71239212421597"
"168","16","27","-0.0411862528733301","0.149367477673378","-1.35528276787949","1.27291026213283"
"169","16","28","-0.177015746234478","0.218110193620985","-2.09589293281589","1.74186144034693"
"170","16","29","0.0998436424245092","0.170691176810437","-1.40185327368317","1.60154055853219"
"171","16","30","0.00874770114292275","0.22591859783977","-1.97882581031118","1.99632121259703"
"172","16","31","-0.328225469231557","0.248639818027653","-2.51569441127514","1.85924347281203"
"173","16","32","-0.719773695173291","0.512071189667094","-5.22484385005693","3.78529645971035"
"174","16","33","-0.911544749986703","0.58220376169837","-6.03362317153095","4.21053367155754"
"175","16","34","-0.622916900928856","0.579719458131255","-5.72313906091862","4.47730525906091"
"176","16","35","-0.175223185774523","0.163939361897278","-1.61751937700185","1.26707300545281"
"177","16","36","-0.00817188691717198","0.0926500920697995","-0.823283482830683","0.806939708996339"
"178","16","37","0.10793473713241","0.222413242094178","-1.84879955924696","2.06466903351178"
"179","16","38","0.0963212640158808","0.230020586404788","-1.92734048406007","2.11998301209184"
"180","16","39","0.259494910075232","0.303276607464958","-2.40865440301733","2.92764422316779"
"181","16","40","0.224629321632112","0.241470537988625","-1.89976614510656","2.34902478837078"
"182","16","41","0.165956922458809","0.244192537424248","-1.98238599273328","2.3142998376509"
"183","16","42","0.016263942470892","0.210416529876341","-1.83492637631341","1.86745426125519"
"184","16","43","0.0486183831916231","0.0511107109967907","-0.401040459861467","0.498277226244713"
"185","16","44","0.182997457272465","0.111192080544799","-0.795241767331157","1.16123668187609"
"186","16","45","0.00563070609934602","0.189668630933625","-1.66302495307222","1.67428636527091"
"187","16","46","-0.294740503786873","0.049897009978038","-0.733721518547984","0.144240510974238"
"188","16","47","-0.0197442398284291","0.205270731602681","-1.82566315359425","1.78617467393739"
"189","16","48","0.212040542795438","0.1737381575269","-1.31646292319287","1.74054400878375"
"190","16","49","-0.0891728065260313","0.0651677560723141","-0.662501903859127","0.484156290807064"
"191","16","50","0.131741547862593","0.173065664804948","-1.39084550073654","1.65432859646173"
"192","16","51","-0.090813120826027","0.0841199746010911","-0.830878944976996","0.649252703324942"
"193","16","52","-0.0806358314542415","0.0664195474553144","-0.664977866272379","0.503706203363896"
"194","16","53","0.0407985905292623","0.0792506529816761","-0.656428198845278","0.738025379903803"
"195","16","54","-0.00149154994432465","0.14711301037794","-1.29575384359067","1.29277074370202"
"196","16","55","-0.153353265311935","0.141502934401317","-1.39825955854484","1.09155302792098"
"197","16","56","-0.229015215814383","0.206238482535192","-2.04344815249614","1.58541772086737"
"198","16","57","0.0163455237398174","0.086737764259244","-0.746750938140204","0.779441985619839"
"199","16","58","-0.0297784148660739","0.102858711322364","-0.934702807994747","0.875145978262599"
"200","16","59","-0.0277645123534433","0.0941878473454952","-0.856404882269169","0.800875857562283"
"201","16","60","0.116185213332931","0.171728575181411","-1.39463846587743","1.62700889254329"
"202","16","61","-0.069784773367693","0.13924615564776","-1.29483650962888","1.15526696289349"
"203","16","62","0.176283726452813","0.182591271370728","-1.43010715003704","1.78267460294267"
"204","16","63","0.0963212640158808","0.220918469889369","-1.84726241232449","2.03990494035625"
"205","16","64","0.0113816235528766","0.0829524078310091","-0.718412249518108","0.741175496623861"
"206","16","65","0.0902080833716201","0.299971272748278","-2.54886174803071","2.72927791477395"
"207","16","66","0.0926779526404258","0.283362152523475","-2.4002691260402","2.58562503132105"
"208","16","67","0.0565699072474998","0.10461267019178","-0.863785363296163","0.976925177791162"
"209","16","68","-0.0319867936003507","0.10197365181492","-0.929124661627171","0.865151074426469"
"210","16","69","0.204221158366806","0.200769668998292","-1.56209856838465","1.97054088511826"
"211","16","70","0.153958504758411","0.248893305657402","-2.03574055602346","2.34365756554029"
"212","16","71","0.0486183831916231","0.175202309674307","-1.49276631547408","1.59000308185733"
"213","16","72","0.1413598717934","0.177512113120829","-1.42034588140641","1.70306562499321"
"214","17","2","0.00524610355844206","0.152493961222108","-1.33635640672598","1.34684861384286"
"215","17","3","-0.000820518292787495","0.152780656870989","-1.34494530289642","1.34330426631085"
"216","17","4","0.157612886604987","0.185370587941634","-1.47322969970026","1.78845547291024"
"217","17","5","-0.218284483308016","0.244417864424964","-2.36860976729276","1.93204080067673"
"218","17","6","0.161533782552398","0.0918379044210709","-0.646432396063118","0.969499961167914"
"219","17","7","0.0475622995858972","0.062351351530506","-0.500988797536666","0.596113396708461"
"220","17","8","0.059922551441442","0.228025527255949","-1.94618718119207","2.06603228407496"
"221","17","9","-0.116795834918443","0.101794160144746","-1.01235458156005","0.778762911723168"
"222","17","10","-0.0540873190667751","0.0857279782256759","-0.808299944061532","0.700125305927982"
"223","17","11","0.157666894750941","0.24648743850277","-2.01086596778808","2.32619975728996"
"224","17","12","0.0153480884894486","0.148625005520143","-1.29221634815365","1.32291252513254"
"225","17","13","-0.152835364924763","0.207244899150759","-1.9761224952219","1.67045176537237"
"226","17","14","0.151081535178254","0.156806963542071","-1.2284656562788","1.53062872663531"
"227","17","15","-0.00302506453107819","0.0381786222394018","-0.33891072862619","0.332860599564034"
"228","17","16","0.00559900323815198","0.092590300402671","-0.80898656102092","0.820184567497224"
"229","17","17","-0.0136235881326708","0.122997902466404","-1.09572738677622","1.06848021051088"
"230","17","18","-0.0464064128575976","0.109442230362065","-1.00925090721115","0.916438081495959"
"231","17","19","-0.151524095185185","0.0520477505140774","-0.609426770050058","0.306378579679687"
"232","17","20","-0.186452529477605","0.0884347816076412","-0.96447891196799","0.59157385301278"
"233","17","21","-0.297980600662912","0.475816370451324","-4.48409021389638","3.88812901257055"
"234","17","22","-0.0503208358390929","0.0967924933353392","-0.90187620888263","0.801234537204444"
"235","17","23","-0.295374679825674","0.195881816388261","-2.01869234092834","1.42794298127699"
"236","17","24","-0.0740730549425577","0.0823724618573953","-0.798764713028803","0.650618603143688"
"237","17","25","-0.292425971438633","0.075463117131795","-0.956330998015027","0.371479055137761"
"238","17","26","-0.276516441126857","0.19689100030751","-2.00871264186841","1.4556797596147"
"239","17","27","-0.2323843655181","0.0810773239963197","-0.94568173499345","0.48091300395725"
"240","17","28","-0.426775734768865","0.33397186108509","-3.36497396639273","2.511422496855"
"241","17","29","-0.0808061737527466","0.0633233528611045","-0.637908687696541","0.476296340191048"
"242","17","30","-0.145511861329833","0.19271431148619","-1.84096263187564","1.54993890921598"
"243","17","31","-0.400317024895587","0.226374499345963","-2.39190144012745","1.59126739033627"
"244","17","32","-0.616098541921198","0.386434845561041","-4.01585256962956","2.78365548578716"
"245","17","33","-0.692279529708828","0.448508961427469","-4.6381456067251","3.25358654730744"
"246","17","34","-0.608326368764362","0.357904347099386","-3.75707643507603","2.54042369754731"
"247","17","35","-0.263192473835556","0.129680049658408","-1.40408407873083","0.877699131059719"
"248","17","36","-0.0826353888921211","0.0904934433245182","-0.878773345801941","0.713502568017699"
"249","17","37","-0.159190988436734","0.141021342069511","-1.39986035663927","1.0814783797658"
"250","17","38","-0.0121993764576837","0.0865305246203203","-0.773472597485528","0.749073844570161"
"251","17","39","-0.0189673554329264","0.0695317554048947","-0.630689792492716","0.592755081626863"
"252","17","40","0.0491429394827291","0.06763432164208","-0.545886365082568","0.644172244048026"
"253","17","41","-0.0507633958460243","0.0799620376065058","-0.754248763532785","0.652721971840736"
"254","17","42","-0.0295253894671256","0.165651896347336","-1.48688801676007","1.42783723782582"
"255","17","43","-0.0378947855140122","0.081717447833174","-0.756823799282251","0.681034228254227"
"256","17","44","-0.0234734993549063","0.0477737208471543","-0.443774364389274","0.396827365679461"
"257","17","45","-0.146319491937552","0.272175208883207","-2.54084672795743","2.24820774408232"
"258","17","46","-0.37958001304543","0.163370509833971","-1.81687159064743","1.05771156455656"
"259","17","47","-0.310564655682253","0.107879393159442","-1.25965971171444","0.638530400349936"
"260","17","48","-0.0279009352884791","0.194846017020677","-1.74210590090756","1.6863040303306"
"261","17","49","-0.198940392817805","0.115441680438344","-1.21456650041137","0.816685714775765"
"262","17","50","0.00882564180767441","0.0537009556376934","-0.463621505022405","0.481272788637754"
"263","17","51","-0.144050859749922","0.0816810161233854","-0.862659356738908","0.574557637239065"
"264","17","52","-0.185195923558329","0.0807294248501226","-0.895432566142441","0.525040719025783"
"265","17","53","-0.115530936314416","0.154394037863683","-1.4738498304585","1.24278795782966"
"266","17","54","-0.0869156262659362","0.0254873254644933","-0.311146537113591","0.137315284581718"
"267","17","55","-0.163701283426922","0.0810699967331304","-0.876934189531988","0.549531622678144"
"268","17","56","-0.276614705215174","0.176722418599162","-1.83137292984313","1.27814351941279"
"269","17","57","-0.1268408973096","0.112220719488534","-1.11412982183597","0.86044802721677"
"270","17","58","-0.110100318951296","0.0864943956009423","-0.871055686191992","0.650855048289401"
"271","17","59","-0.0467161977609078","0.094596548884293","-0.878952218324135","0.785519822802319"
"272","17","60","-0.0649655020469089","0.0846432155224311","-0.809634664768977","0.679703660675159"
"273","17","61","-0.0903139976238615","0.0569484866142482","-0.591332083758393","0.41070408851067"
"274","17","62","-0.0563623990841762","0.0835978808482336","-0.791834977156259","0.679110178987906"
"275","17","63","0.0244978712487383","0.0525459215378793","-0.437787583699538","0.486783326197014"
"276","17","64","-0.145925091947033","0.0710637454921892","-0.77112558236955","0.479275398475483"
"277","17","65","-0.0354676331449991","0.149463649129861","-1.35041023980226","1.27947497351227"
"278","17","66","-0.0874103429897753","0.109540842117578","-1.05112239811544","0.876301712135892"
"279","17","67","-0.090769372497987","0.0835281199886417","-0.825628212533506","0.644089467537532"
"280","17","68","-0.0918903162513076","0.0617652756299635","-0.635285268874223","0.451504636371607"
"281","17","69","0.113363122968968","0.0654329260115513","-0.462298871045948","0.689025116983883"
"282","17","70","-0.146104220392168","0.0509764983118393","-0.594582294884983","0.302373854100647"
"283","17","71","-0.0929406570736452","0.114083462198295","-1.09661751116392","0.910736197016629"
"284","17","72","-0.0128968176003115","0.079732996556774","-0.714367141249815","0.688573506049192"
"285","18","2","0.186930182977502","0.328856705809109","-2.70626623281213","3.08012659876713"
"286","18","3","-0.278703538567904","0.274731302685136","-2.69571862809822","2.13831155096242"
"287","18","4","0.371200048440432","0.390678011607583","-3.0658842589326","3.80828435581346"
"288","18","5","-0.124498575478274","0.238517921409668","-2.22291768366155","1.97392053270501"
"289","18","6","0.220133504229425","0.160992730001489","-1.19623898014031","1.63650598859916"
"290","18","7","-0.30380046283706","0.427826705231342","-4.06770938818189","3.46010846250777"
"291","18","8","0.371152326517636","0.536606285437891","-4.34977126815059","5.09207592118587"
"292","18","9","-0.227698601537548","0.194110618339967","-1.93543371937909","1.480036516304"
"293","18","10","0.00183200725797112","0.0706063845221215","-0.619344739400323","0.623008753916266"
"294","18","11","0.028134264113451","0.0700081721719803","-0.58777956469419","0.644048092921092"
"295","18","12","0.204235948449362","0.227880174743294","-1.80059501029507","2.20906690719379"
"296","18","13","-0.397290058210319","0.551712885024445","-5.2511176168438","4.45653750042317"
"297","18","14","0.364019992339256","0.363497291481682","-2.83393535504083","3.56197533971934"
"298","18","15","-0.0224751369375722","0.0462550998525342","-0.429415566435836","0.384465292560692"
"299","18","16","0.0544533696015142","0.143147868501949","-1.20492462927124","1.31383136847427"
"300","18","17","-0.0272368014522371","0.0649233611587038","-0.598415775416691","0.543942172512217"
"301","18","18","-0.227266608581871","0.0568953266515968","-0.727817007086229","0.273283789922487"
"302","18","19","-0.347774957199365","0.244624537536017","-2.49991849787031","1.80436858347158"
"303","18","20","-0.245907879262921","0.0752791104069985","-0.908194062168932","0.416378303643089"
"304","18","21","-0.0824742319435364","0.50940884893849","-4.56412180027947","4.3991733363924"
"305","18","22","0.173558031563911","0.0763513107914358","-0.498161093576407","0.84527715670423"
"306","18","23","-0.602857453128277","0.640155033001731","-6.23477620167094","5.02906129541438"
"307","18","24","0.0546141067661206","0.145598191370934","-1.22632120024981","1.33554941378205"
"308","18","25","-0.353566991996312","0.179518954729094","-1.9329284196754","1.22579443568277"
"309","18","26","-0.217488606934218","0.237606449016144","-2.30788881626139","1.87291160239296"
"310","18","27","-0.421892266953349","0.228370278758498","-2.43103503432174","1.58725050041504"
"311","18","28","-0.448381739388077","0.14738891081098","-1.74507133383105","0.848307855054893"
"312","18","29","-0.0300298303040775","0.0510462543163203","-0.479121600119443","0.419061939511288"
"313","18","30","-0.15203457851423","0.162426848685689","-1.58102406890406","1.2769549118756"
"314","18","31","-0.608150213779552","0.582028274318806","-5.72868474265382","4.51238431509472"
"315","18","32","-1.28346303150653","1.28794669575821","-12.614485626067","10.047559563054"
"316","18","33","-1.53736548109891","1.77055586344202","-17.1142589656406","14.0395280034428"
"317","18","34","-1.24981425979822","1.16455466321004","-11.4952656009856","8.99563708138915"
"318","18","35","-0.426171199780736","0.63372360904524","-6.001507940383","5.14916554082152"
"319","18","36","-0.333459581988622","0.355613087268888","-3.46205173571363","2.79513257173638"
"320","18","37","-0.225248194839014","0.162624440978254","-1.65597605121786","1.20547966153983"
"321","18","38","0","0.0723220594392977","-0.636270811743029","0.636270811743029"
"322","18","39","0.153888715519378","0.12065886055143","-0.907636796091421","1.21541422713018"
"323","18","40","0.0677231326657801","0.124862562016444","-1.0307854594077","1.16623172473926"
"324","18","41","-0.0277940214532826","0.182543624785089","-1.63376571558085","1.57817767267429"
"325","18","42","-0.0111938574498975","0.198495558909441","-1.75750655061513","1.73511883571534"
"326","18","43","-0.151768114874383","0.0575008023743912","-0.657645332507232","0.354109102758465"
"327","18","44","-0.0140118462757227","0.0635374798294536","-0.572998194018275","0.54497450146683"
"328","18","45","-0.0605209542423142","0.198707472760562","-1.80869801077217","1.68765610228754"
"329","18","46","-0.579538425633895","0.31115612437628","-3.31700969471303","2.15793284344524"
